Survived,Sex_Binary,Fare_Log,Family_Size,Is_Alone,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Title_grouped,Title_Mr,Title_Mrs,Title_Rare
0,0,2.3804716316511167,1,1,False,True,False,False,False,True,Mr,True,False,False
0,0,3.250374491927572,2,0,False,True,False,False,False,True,Rare,False,False,True
1,1,3.391820219849558,1,1,True,False,False,False,False,True,Mrs,False,True,False
0,0,3.393837027255863,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,1.873339456220478,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.9481164196123277,4,0,False,True,False,False,False,True,Mr,True,False,False
0,0,3.894673367093033,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,4.84717474494322,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,4.445588116163626,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,5.198165484597595,3,0,False,False,True,True,False,False,Rare,False,False,True
1,0,5.0854335041714425,1,1,False,True,False,True,False,False,Rare,False,False,True
0,0,3.2561716096118976,1,1,False,False,True,False,False,True,Mr,True,False,False
1,0,4.873745888700135,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,1.8961194845522977,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.1412419425852827,2,0,True,False,False,False,False,True,Mr,True,False,False
0,0,3.339321977944068,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,1.6331544390514163,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,False,True,False,True,False,Mrs,False,True,False
1,1,3.3068867021909143,3,0,True,False,False,True,False,False,Mrs,False,True,False
1,1,3.5151211279804695,3,0,True,False,False,False,False,True,Mrs,False,True,False
0,0,3.481240089335692,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,1.4539530095937052,4,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.7485521444115397,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,1.873339456220478,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,3,0,True,False,False,False,True,False,Mrs,False,True,False
0,0,5.079103583569675,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,3.132446096869813,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.8707357833793057,5,0,False,False,True,False,False,True,Mr,True,False,False
1,1,3.8349259550431793,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.199444334074532,1,1,True,False,False,False,True,False,Mr,True,False,False
0,0,2.613739521630969,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.2700619012884857,1,1,False,True,False,False,False,True,Rare,False,False,True
0,0,2.7006898466959175,1,1,False,True,False,False,True,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,1.095273387402595,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,1.1118575154181303,2,0,True,False,False,False,True,False,Mr,True,False,False
0,0,1.252762968495368,4,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.9806186357439426,2,0,False,False,True,False,False,True,Mr,True,False,False
1,0,2.4612967841488667,3,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.4874035299865875,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.171364842197149,1,1,True,False,False,False,False,True,Rare,False,False,True
0,1,1.7173950539391927,2,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,3.6098362467734835,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.8914822521801917,2,0,False,True,False,False,False,True,Mr,True,False,False
0,0,0.0,3,0,True,False,False,False,True,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,2.87976009730157,1,1,True,False,False,False,False,True,Rare,False,False,True
0,0,0.0,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,2.4790562361098245,1,1,True,False,False,False,True,False,Rare,False,False,True
0,0,2.756205242989257,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.1363634032937364,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.47232786758114,1,1,True,False,False,False,False,True,Rare,False,False,True
1,1,2.848970892158587,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,3.2457124788217606,5,0,False,True,False,False,True,False,Rare,False,False,True
1,1,2.214846178686039,3,0,False,False,True,False,True,False,Mrs,False,True,False
0,0,3.624874124138024,2,0,False,True,False,False,True,False,Mr,True,False,False
1,1,3.6240742307478206,1,1,False,True,False,False,False,True,Rare,False,False,True
0,0,2.8390784635086144,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.4707234443107655,3,0,True,False,False,False,False,True,Rare,False,False,True
0,0,1.9572739077056285,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,4.605370165990758,1,1,False,True,False,True,False,False,Rare,False,False,True
0,0,2.6651427000909336,2,0,False,False,True,False,False,True,Mr,True,False,False
1,0,0.0,1,1,True,False,False,True,False,False,Mr,True,False,False
0,0,0.1397619423751587,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.3987761199573678,6,0,False,False,True,False,True,False,Rare,False,False,True
0,0,3.1372318358276905,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.755135249891002,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,4.396668911410751,1,1,True,False,False,True,False,False,Mr,True,False,False
0,0,4.439115601658009,1,1,False,False,True,True,False,False,Mr,True,False,False
0,1,2.5006159434931803,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,3.30395199722332,5,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.93651291389402,1,1,False,False,True,True,False,False,Rare,False,False,True
1,0,3.9502817175452365,2,0,False,False,True,True,False,False,Rare,False,False,True
0,0,2.405141681319138,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,True,False,True,False,False,Mrs,False,True,False
1,1,2.2375130962503307,3,0,False,False,True,False,False,True,Rare,False,False,True
0,0,3.208421366964342,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,4,0,False,False,True,True,False,False,Mr,True,False,False
1,1,5.116675578658839,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,3.070839746040796,4,0,False,False,True,False,False,True,Mr,True,False,False
1,1,3.5607619513334936,1,1,True,False,False,False,True,False,Rare,False,False,True
1,1,3.000222178826843,3,0,False,False,True,False,True,False,Rare,False,False,True
1,1,3.1692653243148663,3,0,True,False,False,False,False,True,Rare,False,False,True
0,0,1.9906103279732201,1,1,False,False,True,False,False,True,Mr,True,False,False
0,1,2.468099531471619,2,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,3.380654480430826,4,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.7700855920216627,2,0,False,False,True,False,True,False,Mr,True,False,False
0,0,3.8084386891715756,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,2.388762789235098,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,3.315639493300509,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,2.2278615467981093,1,1,True,False,False,False,True,False,Rare,False,False,True
1,1,1.3912819026309295,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,0,4.388008706351429,6,0,False,False,True,True,False,False,Mr,True,False,False
0,0,3.4781584227982836,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,4.255612709818223,6,0,False,False,True,True,False,False,Mr,True,False,False
1,1,2.534490149976828,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,5.570670041874793,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,0.0,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,1.506297153514587,4,0,False,False,True,True,False,False,Mr,True,False,False
0,0,0.0,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.937043277205311,3,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,0.0,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,1.5665304114228238,2,0,False,True,False,False,False,True,Rare,False,False,True
1,1,3.379973745210529,5,0,False,False,True,False,True,False,Mrs,False,True,False
0,0,3.094219220268645,1,1,True,False,False,False,True,False,Mr,True,False,False
0,0,2.6004649904222727,1,1,False,False,True,False,False,True,Mr,True,False,False
1,0,4.947553489209959,5,0,False,False,True,True,False,False,Mr,True,False,False
1,1,0.0,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,5.5429875484065265,1,1,False,True,False,True,False,False,Mr,True,False,False
0,0,2.081938421878423,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,5.354981213665578,1,1,True,False,False,True,False,False,Mr,True,False,False
1,1,3.5313480661272005,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,1.4929040961781488,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.0022112396517002,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,4.272630207894483,2,0,False,False,True,True,False,False,Rare,False,False,True
0,0,2.005525858729668,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.6290069937617573,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.4932054526026954,1,1,False,True,False,False,False,True,Rare,False,False,True
1,1,2.2202898502672155,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.9375733593804587,2,0,True,False,False,False,False,True,Mr,True,False,False
0,0,1.747459210331475,1,1,False,False,True,False,False,True,Mr,True,False,False
0,1,0.2851789422336624,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.7212954278522306,2,0,False,True,False,False,False,True,Mr,True,False,False
0,0,4.7153689782861665,1,1,True,False,False,True,False,False,Mr,True,False,False
0,0,3.3109079103146946,2,0,True,False,False,False,True,False,Mr,True,False,False
0,0,3.1867657709499673,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.033397603178429,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.412335956953165,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,0.4510756193602166,2,0,False,False,True,False,True,False,Mr,True,False,False
1,1,3.9500892062346025,1,1,True,False,False,True,False,False,Rare,False,False,True
0,0,3.5432754802551445,1,1,True,False,False,False,False,True,Mr,True,False,False
1,1,2.457877977400081,2,0,False,False,True,False,True,False,Rare,False,False,True
0,0,3.709906821306012,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,1,1,True,False,False,True,False,False,Rare,False,False,True
0,0,2.7087166456453704,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.9569914452375605,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.733613785454107,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,1.1216775615991057,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.8649313978942956,2,0,False,True,False,False,True,False,Mr,True,False,False
0,0,1.7404661748405046,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.66374994220563,3,0,False,False,True,False,False,True,Rare,False,False,True
1,0,4.217594110715667,3,0,False,False,True,True,False,False,Rare,False,False,True
0,0,2.6567569067146595,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,3.4852321106052293,1,1,True,False,False,False,False,True,Mr,True,False,False
0,1,2.7517480563679295,3,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.377692565480851,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,1.9740810260220096,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.234355395716587,2,0,False,False,True,False,True,False,Mr,True,False,False
1,1,1.5933085305042167,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,1,3.5354368568703585,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,0,2.0149030205422647,2,0,False,False,True,True,False,False,Mr,True,False,False
1,1,4.560172820057356,1,1,False,False,True,True,False,False,Rare,False,False,True
1,1,0.0,2,0,False,False,True,False,True,False,Mrs,False,True,False
0,0,3.232384174892993,1,1,True,False,False,False,False,True,Mr,True,False,False
1,1,3.2596338173403683,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,5.584698593266769,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,2.105352923464337,2,0,False,True,False,False,False,True,Mr,True,False,False
0,0,3.1830413718589847,3,0,False,False,True,False,True,False,Mr,True,False,False
0,0,2.917770732084279,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.0601145324832593,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.196112848483529,4,0,True,False,False,False,False,True,Mr,True,False,False
0,0,3.2623183827110376,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,3.7300213974451113,1,1,True,False,False,False,True,False,Mr,True,False,False
1,1,4.330996463561102,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,1.780024213009634,4,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.3693087250369538,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.7763317085186157,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,2.6034301519721073,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,1.7884205679625405,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.4782176616372036,1,1,False,False,True,False,False,True,Mr,True,False,False
0,1,2.6004649904222727,1,1,True,False,False,False,False,True,Mrs,False,True,False
0,0,3.4728976958273465,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,0.0,1,1,False,True,False,False,False,True,Mrs,False,True,False
0,0,4.612443669954589,2,0,False,False,True,True,False,False,Mr,True,False,False
0,0,1.9501867058225735,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.5603232890727545,1,1,True,False,False,False,False,True,Mr,True,False,False
1,1,0.22314355131420976,2,0,False,False,True,True,False,False,Rare,False,False,True
0,0,3.9668899068689862,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.169053700369523,1,1,False,False,True,False,True,False,Rare,False,False,True
1,1,4.405376883282097,3,0,False,False,True,True,False,False,Mrs,False,True,False
0,0,2.0881534822818573,2,0,False,True,False,False,False,True,Mr,True,False,False
1,1,1.8050046959780757,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,1,0.4824261492442927,1,1,True,False,False,False,False,True,Mrs,False,True,False
0,0,2.60638654732571,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,3.1949928844048685,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.681706225762608,6,0,True,False,False,False,False,True,Rare,False,False,True
0,0,2.9258461460898246,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,3.1608228934195837,1,1,False,False,True,False,True,False,Mrs,False,True,False
1,1,4.173001695045377,2,0,False,False,True,True,False,False,Rare,False,False,True
1,1,4.3766371373894435,1,1,False,False,True,True,False,False,Mrs,False,True,False
1,1,0.18232155679395465,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.3085671646715933,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,1.5129270120532565,1,1,True,False,False,False,False,True,Mr,True,False,False
1,1,4.429506416858203,4,0,False,False,True,True,False,False,Rare,False,False,True
0,0,4.571303116476514,3,0,True,False,False,True,False,False,Rare,False,False,True
0,0,4.5286130632659365,3,0,False,False,True,True,False,False,Rare,False,False,True
1,1,3.2653776585196206,1,1,False,False,True,False,True,False,Mrs,False,True,False
0,1,3.288401887516811,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,1,2.857618971424357,1,1,False,False,True,False,True,False,Rare,False,False,True
0,0,3.0160249768217535,2,0,True,False,False,False,True,False,Mr,True,False,False
1,1,0.708035793053696,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,3.5533460588187404,2,0,False,False,True,False,True,False,Rare,False,False,True
1,1,2.6004649904222727,2,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,2.613739521630969,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.5930133911138515,4,0,False,False,True,False,True,False,Rare,False,False,True
1,1,1.9544450515051506,1,1,True,False,False,False,False,True,Mrs,False,True,False
0,0,2.9317269435780786,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,1.809926773183504,1,1,True,False,False,False,False,True,Mrs,False,True,False
0,0,5.109816758677367,2,0,False,False,True,True,False,False,Mr,True,False,False
1,1,0.0,2,0,False,False,True,False,False,True,Rare,False,False,True
1,1,2.655352412101761,2,0,False,True,False,False,False,True,Rare,False,False,True
0,0,3.4722769633431074,3,0,False,False,True,False,True,False,Mr,True,False,False
1,1,2.5847519847577165,1,1,True,False,False,False,False,True,Mrs,False,True,False
1,1,0.7793248768009976,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,1.6845453849209058,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.5085558999826545,3,0,True,False,False,False,True,False,Mr,True,False,False
1,1,2.8166056076565553,1,1,True,False,False,False,False,True,Rare,False,False,True
1,1,3.9045954895993495,1,1,False,False,True,False,True,False,Mrs,False,True,False
1,1,4.831588369835958,1,1,False,False,True,True,False,False,Mrs,False,True,False
1,1,3.777805663308338,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,2.8449093838194073,4,0,True,False,False,True,False,False,Mr,True,False,False
1,1,4.432600920636815,1,1,False,False,True,True,False,False,Mrs,False,True,False
1,0,4.561322786207815,2,0,True,False,False,True,False,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,4.257596556295705,3,0,False,False,True,True,False,False,Mr,True,False,False
0,0,3.6609942506244004,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,3.342861804649192,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,3.2011191032789417,2,0,False,True,False,False,False,True,Mr,True,False,False
1,1,0.0,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,4.457250055911469,1,1,False,True,False,True,False,False,Mr,True,False,False
0,0,4.990296523100725,2,0,False,False,True,True,False,False,Mr,True,False,False
1,0,5.081031624717987,2,0,True,False,False,True,False,False,Mr,True,False,False
1,0,3.8225358389266098,3,0,True,False,False,True,False,False,Mr,True,False,False
0,0,4.013676659154646,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,3.228430037673012,3,0,False,False,True,True,False,False,Mr,True,False,False
1,0,0.0,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,4.6929063002921785,1,1,True,False,False,True,False,False,Rare,False,False,True
0,0,1.8946168546677629,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.9638561540681634,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,3.15016862685841,1,1,True,False,False,False,True,False,Mr,True,False,False
1,1,2.7107133185216936,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,3.5225296668296804,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,2,0,True,False,False,True,False,False,Mr,True,False,False
0,0,2.712706012638404,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.26880819361641,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,4.4569021693189885,2,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.9699015135194693,4,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.3263016196113617,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,4.239166146760841,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,3.765840495250065,2,0,True,False,False,False,True,False,Rare,False,False,True
1,1,2.033397603178429,4,0,False,False,True,False,False,True,Rare,False,False,True
1,1,2.5764217586237734,3,0,False,False,True,False,False,True,Mrs,False,True,False
1,1,4.029272565478386,2,0,False,False,True,True,False,False,Rare,False,False,True
1,1,4.621830626881199,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,3.0160249768217535,1,1,True,False,False,False,True,False,Mr,True,False,False
0,0,2.5974910105351463,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.5562048372093953,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.607669398688393,1,1,False,True,False,False,True,False,Mr,True,False,False
1,1,3.3617633124167483,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.658159431488745,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,2.830857630363757,3,0,False,False,True,False,True,False,Mr,True,False,False
1,1,3.4391352210025476,1,1,True,False,False,False,False,True,Rare,False,False,True
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.3463891451671604,2,0,False,False,True,False,False,True,Mr,True,False,False
1,0,4.0809215418899605,3,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.9381031607173544,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,0.0,3,0,True,False,False,False,False,True,Mr,True,False,False
1,1,3.088311454847084,1,1,False,False,True,False,True,False,Rare,False,False,True
0,0,3.4210000089583352,2,0,False,False,True,False,True,False,Rare,False,False,True
0,0,1.814824742159051,2,0,True,False,False,False,True,False,Mr,True,False,False
0,0,5.167468088123044,2,0,False,False,True,True,False,False,Mr,True,False,False
1,1,3.1793030497483774,1,1,False,False,True,False,True,False,Mrs,False,True,False
0,0,1.6054298910365616,2,0,True,False,False,True,False,False,Mr,True,False,False
0,0,2.5922651681085,1,1,True,False,False,False,True,False,Mr,True,False,False
0,0,4.5364629879783,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,3.2507620137305224,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,1.9544450515051506,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.372111155642656,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.111735949310297,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,2.1041341542702074,1,1,True,False,False,False,False,True,Mrs,False,True,False
1,0,4.679349584162343,2,0,False,True,False,True,False,False,Rare,False,False,True
0,0,2.91180703861623,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,3.119718253334982,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,2,0,True,False,False,False,False,True,Rare,False,False,True
0,0,1.5151272329628591,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,4.454928522657548,3,0,False,False,True,True,False,False,Mrs,False,True,False
0,0,2.2669579153508947,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.907447358686419,3,0,False,False,True,False,True,False,Mr,True,False,False
0,0,3.4560011737028296,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,3.363495514478144,2,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,2.3145136638593193,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,3.3971893602646164,2,0,False,True,False,False,False,True,Rare,False,False,True
1,1,2.845490610223448,1,1,False,False,True,False,False,True,Rare,False,False,True
1,0,5.073422282195021,2,0,True,False,False,True,False,False,Mr,True,False,False
1,0,5.420490750505713,6,0,False,False,True,True,False,False,Mr,True,False,False
0,0,4.439115601658009,2,0,False,False,True,True,False,False,Mr,True,False,False
0,0,3.166740070447672,2,0,False,True,False,False,True,False,Mr,True,False,False
1,1,4.173771695853422,3,0,False,False,True,True,False,False,Rare,False,False,True
1,1,4.691439621140267,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,3.5898875049069856,2,0,False,False,True,False,True,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,True,False,False,Rare,False,False,True
1,1,2.681706225762608,4,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,4.5954228345332115,4,0,False,False,True,True,False,False,Mr,True,False,False
1,1,0.0,4,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.6304489550786583,1,1,True,False,False,False,True,False,Mr,True,False,False
1,1,2.664446563620078,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,4.966822721139603,3,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.3580197998821464,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.857618971424357,2,0,False,True,False,False,False,True,Mr,True,False,False
0,0,0.4700036292457356,1,1,False,True,False,False,False,True,Mr,True,False,False
0,0,0.23901690047049992,4,0,False,False,True,False,False,True,Mr,True,False,False
1,1,3.071303460401065,3,0,True,False,False,False,True,False,Rare,False,False,True
1,1,5.003342096602114,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,2.0980179272527715,4,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.97092715463502,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,1.1600209167967532,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.4550540544528663,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.3562000157314196,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,2,0,True,False,False,True,False,False,Rare,False,False,True
0,0,2.783157673589016,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,0.5822156198526637,3,0,True,False,False,False,True,False,Mr,True,False,False
0,0,3.110399348532117,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.8199077165203406,4,0,False,False,True,False,True,False,Rare,False,False,True
1,0,5.207845463383961,1,1,False,False,True,True,False,False,Mr,True,False,False
0,1,2.6004649904222727,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,2.2700619012884857,4,0,False,False,True,False,True,False,Mr,True,False,False
0,0,2.065596134857783,1,1,True,False,False,False,False,True,Mr,True,False,False
1,1,5.18122159467179,1,1,False,False,True,True,False,False,Mrs,False,True,False
1,1,2.563409711275944,1,1,False,False,True,False,False,True,Rare,False,False,True
0,1,0.0,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,3.7438410121879104,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,0.0,2,0,True,False,False,False,True,False,Mr,True,False,False
1,1,4.95215836433728,1,1,False,False,True,True,False,False,Rare,False,False,True
1,0,5.224024761966182,1,1,False,True,False,True,False,False,Mr,True,False,False
0,0,2.866192902199006,1,1,False,True,False,False,False,True,Mr,True,False,False
0,0,0.07696104113612832,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,0.0,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.5687881337687024,1,1,True,False,False,False,True,False,Rare,False,False,True
0,0,2.617395832834079,2,0,False,True,False,False,False,True,Mr,True,False,False
0,0,3.5689691574413787,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.070839746040796,6,0,True,False,False,False,False,True,Mr,True,False,False
0,0,3.4307561839036995,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,2.252343876557299,3,0,False,False,True,False,True,False,Mr,True,False,False
0,0,3.1232455938529506,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.727199019940971,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,2.8094026953624978,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,1.3001916620664788,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,5.3531369363121435,2,0,False,False,True,True,False,False,Mr,True,False,False
0,1,2.4630018143999504,2,0,False,False,True,False,False,True,Rare,False,False,True
1,1,3.4550540544528663,3,0,False,False,True,False,False,True,Rare,False,False,True
1,0,5.254051950250021,2,0,True,False,False,True,False,False,Mr,True,False,False
0,0,3.632309102625542,2,0,False,False,True,True,False,False,Rare,False,False,True
0,0,1.308332819650179,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,3,0,False,False,True,False,False,True,Mrs,False,True,False
