transaction_id,customer_id,transaction_date,category,product,quantity,unit_price,discount_pct,payment_method,delivery_days,rating,returned,device,discount_amount,total_amount
TXN002882,CUST00713,2026-05-16,Electronics,Smartphone,1,37218.0,0,Wallet,3.0,5.0,0,Mobile,0.0,37218.0
TXN002301,CUST01294,2026-03-03,Electronics,Tablet,1,73265.1,0,Credit Card,3.0,3.0,0,Desktop,0.0,73265.1
TXN009914,CUST00585,2026-05-12,Clothing,Jeans,2,3299.66,10,UPI,2.0,4.0,0,Desktop,659.93,5939.39
TXN005925,CUST00611,2026-03-09,Home,Decor,1,28946.51,0,Debit Card,2.0,5.0,0,Mobile,0.0,28946.51
TXN001636,CUST00024,2026-01-07,Home,Furniture,1,15650.55,0,UPI,3.0,5.0,0,Desktop,0.0,15650.55
TXN000241,CUST00088,2026-06-21,Clothing,Shoes,1,790.21,0,UPI,4.0,5.0,0,Mobile,0.0,790.21
TXN004331,CUST00118,2026-01-30,Electronics,Smartphone,2,16236.24,15,Wallet,4.0,5.0,0,Mobile,4870.87,27601.61
TXN007933,CUST00956,2026-02-27,Clothing,Dress,1,3563.76,0,Debit Card,3.0,5.0,0,Desktop,0.0,3563.76
TXN001376,CUST01028,2026-06-22,Electronics,Smartwatch,1,42918.47,0,Debit Card,4.0,4.0,0,Mobile,0.0,42918.47
TXN012059,CUST00300,2026-06-28,Clothing,T-Shirt,1,4087.9,0,UPI,2.0,4.0,0,Desktop,0.0,4087.9
TXN011449,CUST00687,2026-05-27,Clothing,Jeans,1,2789.99,0,Credit Card,3.0,1.0,0,Mobile,0.0,2789.99
TXN004701,CUST00116,2026-04-24,Clothing,Dress,2,742.73,0,Debit Card,3.0,5.0,0,Mobile,0.0,1485.46
TXN005130,CUST00168,2026-05-08,Electronics,Smartwatch,1,75830.34,0,UPI,7.0,5.0,0,Tablet,0.0,75830.34
TXN005743,CUST01885,2026-05-29,Clothing,T-Shirt,1,1390.08,5,Debit Card,2.0,4.0,0,Mobile,69.5,1320.58
TXN009100,CUST01720,2026-03-18,Clothing,T-Shirt,3,3619.39,0,Debit Card,4.0,5.0,0,Desktop,0.0,10858.17
TXN009786,CUST00674,2026-05-09,Clothing,Shoes,1,1123.15,0,Credit Card,5.0,4.0,0,Mobile,0.0,1123.15
TXN013668,CUST01370,2026-02-10,Clothing,T-Shirt,1,3141.41,0,Credit Card,2.0,4.0,0,Desktop,0.0,3141.41
TXN012656,CUST00987,2026-06-04,Clothing,T-Shirt,1,2718.35,0,Credit Card,2.0,4.0,0,Desktop,0.0,2718.35
TXN007503,CUST01285,2026-03-01,Clothing,T-Shirt,2,2462.33,0,UPI,4.0,4.0,0,Desktop,0.0,4924.66
TXN003737,CUST00687,2026-01-31,Clothing,Dress,1,4046.0,5,Credit Card,2.0,5.0,0,Mobile,202.3,3843.7
TXN009030,CUST00272,2026-02-12,Electronics,Laptop,2,30312.19,0,Credit Card,3.0,5.0,0,Mobile,0.0,60624.38
TXN014954,CUST00193,2026-02-01,Clothing,T-Shirt,3,2647.97,0,UPI,1.0,5.0,0,Mobile,0.0,7943.91
TXN014695,CUST00114,2026-05-24,Electronics,Laptop,2,36858.84,5,Wallet,3.0,4.0,0,Mobile,3685.88,70031.8
TXN013731,CUST01576,2026-02-27,Clothing,Dress,1,4639.26,10,UPI,3.0,4.0,0,Mobile,463.93,4175.33
TXN013325,CUST01505,2026-06-03,Clothing,Dress,1,3453.93,0,Credit Card,4.0,5.0,1,Desktop,0.0,3453.93
TXN011582,CUST00402,2026-02-26,Electronics,Headphones,1,43385.15,0,UPI,3.0,4.0,0,Mobile,0.0,43385.15
TXN009092,CUST00642,2026-06-27,Clothing,Jacket,1,6035.62,5,Credit Card,3.0,4.0,0,Mobile,301.78,5733.84
TXN007428,CUST00028,2026-04-18,Electronics,Headphones,1,70220.42,0,Wallet,2.0,4.0,0,Desktop,0.0,70220.42
TXN009008,CUST00320,2026-01-04,Clothing,Dress,1,3791.54,5,Debit Card,1.0,4.0,0,Desktop,189.58,3601.96
TXN010492,CUST00756,2026-06-01,Electronics,Smartphone,1,54419.23,5,UPI,2.0,4.0,0,Mobile,2720.96,51698.27
TXN009241,CUST01610,2026-05-08,Clothing,Shoes,1,879.86,0,Wallet,2.0,1.0,0,Mobile,0.0,879.86
TXN008034,CUST00338,2026-03-12,Clothing,Dress,1,917.04,20,Debit Card,4.0,3.0,0,Mobile,183.41,733.63
TXN008257,CUST01970,2026-04-28,Electronics,Smartwatch,1,68460.05,0,Wallet,2.0,5.0,0,Mobile,0.0,68460.05
TXN006720,CUST01428,2026-01-28,Clothing,Jeans,2,3477.1,0,Debit Card,3.0,5.0,0,Mobile,0.0,6954.2
TXN002357,CUST00787,2026-03-10,Electronics,Headphones,1,51296.95,0,Credit Card,4.0,2.0,0,Mobile,0.0,51296.95
TXN014362,CUST00688,2026-04-20,Clothing,Jacket,1,5816.1,0,Credit Card,4.0,5.0,0,Mobile,0.0,5816.1
TXN006026,CUST00161,2026-02-16,Clothing,T-Shirt,2,5938.19,0,Credit Card,3.0,5.0,0,Mobile,0.0,11876.38
TXN001991,CUST00230,2026-04-12,Home,Decor,2,23158.52,0,Credit Card,1.0,5.0,0,Desktop,0.0,46317.04
TXN011276,CUST00901,2026-04-08,Clothing,T-Shirt,1,2246.64,15,UPI,4.0,4.0,0,Mobile,337.0,1909.64
TXN002151,CUST01697,2026-05-13,Clothing,Jeans,1,3856.25,0,Wallet,3.0,5.0,0,Desktop,0.0,3856.25
TXN014709,CUST00161,2026-06-21,Electronics,Tablet,1,38918.9,5,Credit Card,3.0,5.0,0,Mobile,1945.94,36972.96
TXN000023,CUST00600,2026-01-02,Electronics,Laptop,1,44088.03,0,Credit Card,3.0,4.0,0,Mobile,0.0,44088.03
TXN013565,CUST01400,2026-03-07,Electronics,Tablet,1,10151.72,5,Debit Card,5.0,5.0,0,Desktop,507.59,9644.13
TXN010280,CUST01651,2026-04-08,Home,Kitchenware,1,7098.42,0,UPI,1.0,5.0,0,Mobile,0.0,7098.42
TXN013825,CUST01956,2026-01-11,Clothing,Jeans,1,631.35,15,Wallet,4.0,5.0,0,Desktop,94.7,536.65
TXN013187,CUST00872,2026-03-09,Home,Furniture,1,5212.58,0,UPI,3.0,4.0,0,Desktop,0.0,5212.58
TXN012030,CUST01226,2026-04-27,Electronics,Laptop,1,54962.81,0,Wallet,3.0,5.0,0,Mobile,0.0,54962.81
TXN008241,CUST01560,2026-06-08,Electronics,Headphones,1,68200.63,5,Debit Card,2.0,1.0,0,Desktop,3410.03,64790.6
TXN002800,CUST00384,2026-04-17,Clothing,Jacket,1,3646.95,0,Wallet,2.0,2.0,0,Mobile,0.0,3646.95
TXN001835,CUST01101,2026-05-28,Home,Furniture,1,9995.79,5,UPI,5.0,5.0,0,Mobile,499.79,9496.0
TXN007678,CUST00696,2026-06-03,Clothing,T-Shirt,1,4931.24,10,Debit Card,5.0,5.0,0,Mobile,493.12,4438.12
TXN013966,CUST01659,2026-04-06,Home,Kitchenware,1,1528.51,0,Credit Card,4.0,4.0,0,Mobile,0.0,1528.51
TXN005608,CUST01364,2026-04-14,Electronics,Headphones,1,8282.88,0,Debit Card,1.0,5.0,0,Tablet,0.0,8282.88
TXN010260,CUST00927,2026-06-07,Home,Bedding,1,14808.16,5,Debit Card,4.0,4.0,0,Desktop,740.41,14067.75
TXN007432,CUST00383,2026-01-03,Clothing,Jeans,2,2422.72,0,Debit Card,2.0,4.0,0,Mobile,0.0,4845.44
TXN012187,CUST01221,2026-02-08,Electronics,Laptop,1,13313.2,0,Debit Card,1.0,3.0,0,Mobile,0.0,13313.2
TXN001767,CUST01050,2026-01-07,Home,Decor,1,12894.0,0,UPI,4.0,5.0,0,Tablet,0.0,12894.0
TXN013906,CUST01450,2026-05-20,Home,Bedding,1,25529.61,5,Credit Card,2.0,5.0,0,Desktop,1276.48,24253.13
TXN009398,CUST01584,2026-06-03,Home,Bedding,2,3040.78,0,Credit Card,3.0,3.0,0,Mobile,0.0,6081.56
TXN003360,CUST01978,2026-02-28,Home,Furniture,1,10446.03,5,Debit Card,3.0,5.0,0,Mobile,522.3,9923.73
TXN001816,CUST01545,2026-06-25,Home,Furniture,1,8365.64,0,Debit Card,2.0,3.0,0,Mobile,0.0,8365.64
TXN005803,CUST01784,2026-05-22,Home,Appliance,1,26710.75,0,UPI,3.0,4.0,0,Mobile,0.0,26710.75
TXN009285,CUST00011,2026-01-08,Clothing,Dress,1,2372.13,0,Wallet,3.0,5.0,0,Desktop,0.0,2372.13
TXN008937,CUST00416,2026-05-11,Clothing,T-Shirt,1,4607.15,0,Credit Card,4.0,5.0,0,Desktop,0.0,4607.15
TXN001495,CUST01690,2026-06-02,Electronics,Smartwatch,1,19099.5,10,UPI,3.0,5.0,0,Mobile,1909.95,17189.55
TXN004070,CUST00049,2026-06-15,Clothing,Shoes,1,4833.47,0,Credit Card,2.0,4.0,0,Mobile,0.0,4833.47
TXN009505,CUST00830,2026-01-31,Home,Furniture,1,5625.11,0,Debit Card,2.0,5.0,0,Mobile,0.0,5625.11
TXN005326,CUST00790,2026-06-11,Clothing,T-Shirt,2,3823.27,15,Debit Card,3.0,4.0,0,Desktop,1146.98,6499.56
TXN013375,CUST00267,2026-05-27,Home,Bedding,1,16009.07,0,UPI,2.0,5.0,0,Mobile,0.0,16009.07
TXN014509,CUST00734,2026-02-11,Electronics,Smartphone,1,73320.0,10,Debit Card,3.0,5.0,0,Mobile,7332.0,65988.0
TXN010802,CUST00348,2026-02-20,Clothing,Dress,1,4991.89,0,Debit Card,3.0,2.0,0,Mobile,0.0,4991.89
TXN010647,CUST01143,2026-03-09,Clothing,Jacket,1,3147.79,0,UPI,2.0,5.0,1,Mobile,0.0,3147.79
TXN012855,CUST01074,2026-05-08,Clothing,Jeans,2,2266.01,0,Credit Card,2.0,5.0,0,Desktop,0.0,4532.02
TXN013168,CUST01266,2026-04-28,Clothing,T-Shirt,2,1322.93,0,Credit Card,1.0,4.0,0,Mobile,0.0,2645.86
TXN002603,CUST01888,2026-04-12,Clothing,Jacket,1,3441.72,0,UPI,3.0,5.0,0,Desktop,0.0,3441.72
TXN001499,CUST00456,2026-01-13,Home,Bedding,1,14908.13,0,UPI,3.0,3.0,0,Mobile,0.0,14908.13
TXN005179,CUST00460,2026-03-03,Clothing,Jacket,2,3959.0,0,Wallet,3.0,2.0,0,Mobile,0.0,7918.0
TXN005935,CUST01063,2026-02-03,Home,Decor,1,20053.92,0,Wallet,3.0,5.0,0,Mobile,0.0,20053.92
TXN003524,CUST00111,2026-02-13,Electronics,Smartphone,1,52047.99,0,UPI,2.0,3.0,0,Mobile,0.0,52047.99
TXN001605,CUST01056,2026-03-15,Clothing,Shoes,1,6218.08,5,Credit Card,3.0,5.0,0,Mobile,310.9,5907.18
TXN002851,CUST00816,2026-03-03,Home,Kitchenware,1,3642.84,10,Wallet,4.0,5.0,0,Tablet,364.28,3278.56
TXN009384,CUST01814,2026-06-16,Electronics,Smartphone,1,11692.54,0,Debit Card,3.0,3.0,0,Mobile,0.0,11692.54
TXN013090,CUST00406,2026-01-15,Electronics,Smartphone,1,69731.84,0,Credit Card,5.0,4.0,0,Tablet,0.0,69731.84
TXN008321,CUST01572,2026-06-23,Home,Appliance,1,7208.78,5,Wallet,3.0,5.0,0,Mobile,360.44,6848.34
TXN001720,CUST00059,2026-04-05,Electronics,Tablet,1,8425.68,0,Credit Card,3.0,4.0,0,Desktop,0.0,8425.68
TXN008244,CUST00455,2026-01-29,Electronics,Smartwatch,1,68131.85,0,Debit Card,3.0,5.0,0,Mobile,0.0,68131.85
TXN013842,CUST00423,2026-04-10,Clothing,Jacket,2,929.91,0,UPI,3.0,3.0,0,Desktop,0.0,1859.82
TXN006583,CUST00338,2026-06-01,Clothing,Jacket,2,3017.35,0,Credit Card,1.0,3.0,0,Mobile,0.0,6034.7
TXN014653,CUST00614,2026-05-30,Clothing,Jacket,1,4491.83,0,Credit Card,2.0,5.0,0,Mobile,0.0,4491.83
TXN009769,CUST01695,2026-02-15,Clothing,Dress,3,4685.52,10,Debit Card,1.0,5.0,0,Mobile,1405.66,12650.9
TXN010921,CUST01479,2026-05-23,Clothing,Dress,3,734.89,0,UPI,4.0,3.0,0,Tablet,0.0,2204.67
TXN009017,CUST01219,2026-04-11,Clothing,Jeans,1,3009.76,5,Credit Card,4.0,5.0,0,Desktop,150.49,2859.27
TXN011931,CUST01922,2026-06-13,Home,Bedding,1,23475.65,0,UPI,3.0,3.0,0,Mobile,0.0,23475.65
TXN014124,CUST01495,2026-03-03,Electronics,Smartphone,1,26672.67,0,Debit Card,5.0,5.0,0,Mobile,0.0,26672.67
TXN003149,CUST00138,2026-01-19,Clothing,T-Shirt,1,4285.54,0,Debit Card,3.0,4.0,0,Mobile,0.0,4285.54
TXN003680,CUST01319,2026-06-06,Home,Furniture,1,10187.06,0,Debit Card,2.0,5.0,0,Mobile,0.0,10187.06
TXN013049,CUST01616,2026-03-15,Electronics,Headphones,1,70973.24,10,Wallet,5.0,5.0,0,Mobile,7097.32,63875.92
TXN002514,CUST01103,2026-06-14,Clothing,Jeans,1,535.82,10,UPI,2.0,5.0,0,Mobile,53.58,482.24
TXN006986,CUST01344,2026-01-17,Clothing,T-Shirt,1,3249.57,0,Debit Card,2.0,3.0,0,Mobile,0.0,3249.57
TXN002923,CUST00694,2026-01-30,Electronics,Smartwatch,1,8463.85,15,UPI,2.0,3.0,0,Mobile,1269.58,7194.27
TXN001203,CUST00019,2026-04-20,Clothing,Jeans,2,1868.34,0,Debit Card,2.0,5.0,0,Mobile,0.0,3736.68
TXN000262,CUST01165,2026-04-18,Electronics,Smartphone,1,69324.53,0,UPI,3.0,5.0,0,Desktop,0.0,69324.53
TXN000468,CUST00864,2026-06-17,Clothing,T-Shirt,1,1439.36,5,Credit Card,4.0,5.0,0,Mobile,71.97,1367.39
TXN002126,CUST00952,2026-02-24,Clothing,T-Shirt,2,1989.84,0,Wallet,3.0,4.0,0,Mobile,0.0,3979.68
TXN010729,CUST00088,2026-04-25,Electronics,Smartphone,1,29088.41,0,Credit Card,1.0,5.0,0,Mobile,0.0,29088.41
TXN012478,CUST00974,2026-03-17,Clothing,T-Shirt,2,3221.28,20,Debit Card,3.0,5.0,0,Mobile,1288.51,5154.05
TXN006094,CUST00113,2026-01-30,Home,Bedding,1,25247.63,0,UPI,1.0,5.0,0,Desktop,0.0,25247.63
TXN011484,CUST00463,2026-05-07,Home,Bedding,1,8550.67,20,Wallet,2.0,4.0,0,Mobile,1710.13,6840.54
TXN013610,CUST01808,2026-02-16,Clothing,Dress,2,2759.66,0,Wallet,3.0,5.0,0,Mobile,0.0,5519.32
TXN011804,CUST01213,2026-06-09,Clothing,Shoes,1,2877.43,0,UPI,5.0,5.0,0,Tablet,0.0,2877.43
TXN012271,CUST00244,2026-01-21,Clothing,Dress,1,1108.33,0,UPI,2.0,3.0,0,Mobile,0.0,1108.33
TXN005410,CUST00711,2026-03-28,Electronics,Tablet,1,26380.95,0,Debit Card,3.0,5.0,0,Desktop,0.0,26380.95
TXN002873,CUST01335,2026-06-13,Home,Kitchenware,1,24117.23,10,Credit Card,5.0,5.0,0,Desktop,2411.72,21705.51
TXN003010,CUST01179,2026-06-28,Electronics,Headphones,1,55672.52,0,Debit Card,4.0,4.0,0,Desktop,0.0,55672.52
TXN011259,CUST00863,2026-01-07,Electronics,Tablet,1,52562.36,0,Debit Card,4.0,4.0,0,Mobile,0.0,52562.36
TXN010954,CUST01012,2026-01-12,Clothing,Jacket,3,4597.04,0,Debit Card,5.0,4.0,0,Mobile,0.0,13791.12
TXN004576,CUST01168,2026-02-27,Electronics,Headphones,1,16969.2,5,Debit Card,1.0,4.0,0,Mobile,848.46,16120.74
TXN006239,CUST00342,2026-05-15,Clothing,Shoes,2,4179.8,0,Wallet,2.0,3.0,0,Tablet,0.0,8359.6
TXN011089,CUST01020,2026-03-30,Electronics,Smartwatch,1,14770.94,0,Credit Card,3.0,4.0,0,Desktop,0.0,14770.94
TXN008782,CUST01018,2026-01-30,Home,Furniture,1,15591.41,0,Wallet,2.0,4.0,0,Desktop,0.0,15591.41
TXN003044,CUST01895,2026-01-07,Electronics,Smartphone,1,21030.84,0,Credit Card,5.0,5.0,0,Desktop,0.0,21030.84
TXN002194,CUST00251,2026-01-31,Clothing,Shoes,2,2776.0,0,Wallet,1.0,5.0,0,Mobile,0.0,5552.0
TXN001787,CUST00541,2026-02-27,Clothing,Jeans,1,1018.0,0,Debit Card,3.0,4.0,0,Desktop,0.0,1018.0
TXN009000,CUST01464,2026-02-03,Clothing,Jeans,1,1358.72,0,UPI,3.0,3.0,0,Desktop,0.0,1358.72
TXN008896,CUST01456,2026-04-23,Electronics,Smartphone,2,17113.42,0,Debit Card,3.0,4.0,0,Tablet,0.0,34226.84
TXN011325,CUST00820,2026-02-12,Clothing,Dress,1,4867.94,0,Wallet,3.0,5.0,0,Desktop,0.0,4867.94
TXN000899,CUST01507,2026-01-13,Electronics,Smartphone,1,12500.93,0,Credit Card,2.0,5.0,0,Mobile,0.0,12500.93
TXN013414,CUST01189,2026-04-04,Home,Bedding,1,24086.51,0,UPI,2.0,4.0,0,Desktop,0.0,24086.51
TXN011418,CUST00581,2026-02-05,Clothing,Jacket,1,2441.86,0,Wallet,4.0,5.0,0,Mobile,0.0,2441.86
TXN014951,CUST01305,2026-04-16,Electronics,Tablet,1,24926.4,0,Debit Card,2.0,5.0,0,Mobile,0.0,24926.4
TXN003646,CUST00802,2026-06-27,Electronics,Laptop,1,11698.8,15,UPI,2.0,5.0,0,Mobile,1754.82,9943.98
TXN001880,CUST00775,2026-02-03,Home,Kitchenware,1,15690.36,0,UPI,3.0,5.0,0,Desktop,0.0,15690.36
TXN006340,CUST01254,2026-01-13,Home,Kitchenware,1,23391.92,0,Credit Card,2.0,2.0,0,Mobile,0.0,23391.92
TXN010242,CUST00210,2026-02-14,Home,Appliance,1,17135.45,0,Wallet,5.0,4.0,0,Desktop,0.0,17135.45
TXN001058,CUST00123,2026-02-05,Electronics,Laptop,1,18266.85,5,Credit Card,4.0,4.0,0,Desktop,913.34,17353.51
TXN003528,CUST00088,2026-04-28,Home,Furniture,1,15834.08,0,Credit Card,2.0,5.0,0,Mobile,0.0,15834.08
TXN011836,CUST01342,2026-05-31,Electronics,Headphones,1,74571.65,0,Credit Card,2.0,5.0,0,Desktop,0.0,74571.65
TXN001757,CUST01726,2026-04-16,Electronics,Tablet,1,48832.71,0,Wallet,2.0,5.0,0,Desktop,0.0,48832.71
TXN007631,CUST00158,2026-01-07,Clothing,Dress,2,4040.45,0,Wallet,3.0,5.0,0,Desktop,0.0,8080.9
TXN000542,CUST00311,2026-01-18,Clothing,T-Shirt,2,4170.12,0,Debit Card,4.0,5.0,0,Mobile,0.0,8340.24
TXN011668,CUST00869,2026-04-08,Clothing,T-Shirt,1,4078.82,0,UPI,1.0,4.0,0,Mobile,0.0,4078.82
TXN006182,CUST00298,2026-05-27,Clothing,Shoes,1,2032.59,0,UPI,3.0,4.0,0,Desktop,0.0,2032.59
TXN012506,CUST00877,2026-06-03,Home,Bedding,1,8383.22,0,Debit Card,3.0,5.0,0,Desktop,0.0,8383.22
TXN005577,CUST00260,2026-05-12,Clothing,Jacket,2,3265.95,5,Debit Card,1.0,3.0,0,Mobile,326.6,6205.3
TXN001136,CUST00735,2026-06-02,Clothing,Dress,1,1943.71,0,Debit Card,2.0,5.0,0,Tablet,0.0,1943.71
TXN006725,CUST01795,2026-03-23,Electronics,Tablet,1,19083.77,5,Wallet,2.0,5.0,0,Mobile,954.19,18129.58
TXN014828,CUST00321,2026-03-11,Home,Furniture,1,5472.8,10,UPI,3.0,5.0,0,Desktop,547.28,4925.52
TXN006115,CUST01601,2026-02-13,Clothing,T-Shirt,2,4421.65,20,Credit Card,4.0,5.0,0,Mobile,1768.66,7074.64
TXN001380,CUST00896,2026-05-19,Clothing,Jeans,2,5253.6,0,Credit Card,2.0,4.0,0,Mobile,0.0,10507.2
TXN012199,CUST01131,2026-01-07,Home,Kitchenware,1,6915.32,10,Wallet,2.0,5.0,0,Desktop,691.53,6223.79
TXN006314,CUST00746,2026-03-07,Home,Appliance,2,26054.66,0,UPI,2.0,5.0,1,Mobile,0.0,52109.32
TXN002476,CUST00730,2026-05-16,Home,Appliance,1,7500.41,0,Debit Card,3.0,4.0,0,Mobile,0.0,7500.41
TXN007105,CUST00616,2026-03-23,Electronics,Tablet,1,57071.25,0,Debit Card,4.0,5.0,0,Mobile,0.0,57071.25
TXN004972,CUST01293,2026-02-01,Electronics,Smartwatch,1,61304.1,0,Credit Card,2.0,5.0,0,Desktop,0.0,61304.1
TXN013191,CUST01921,2026-05-11,Clothing,Jeans,2,2595.55,0,Wallet,2.0,3.0,0,Desktop,0.0,5191.1
TXN000532,CUST01111,2026-03-26,Home,Kitchenware,2,10215.64,0,Credit Card,3.0,5.0,0,Desktop,0.0,20431.28
TXN012278,CUST01439,2026-06-24,Clothing,T-Shirt,1,805.38,0,Wallet,3.0,5.0,0,Mobile,0.0,805.38
TXN008510,CUST01587,2026-05-09,Clothing,Dress,1,4000.07,0,Credit Card,4.0,5.0,0,Mobile,0.0,4000.07
TXN000135,CUST01687,2026-02-15,Home,Appliance,1,20688.12,15,Debit Card,3.0,5.0,0,Mobile,3103.22,17584.9
TXN000437,CUST00592,2026-01-07,Clothing,Jeans,1,4720.22,0,UPI,3.0,5.0,0,Mobile,0.0,4720.22
TXN008919,CUST00530,2026-03-31,Electronics,Tablet,1,16231.53,0,UPI,2.0,5.0,0,Mobile,0.0,16231.53
TXN005368,CUST01417,2026-01-03,Clothing,Shoes,1,4273.32,0,Wallet,4.0,4.0,0,Desktop,0.0,4273.32
TXN003635,CUST01352,2026-03-23,Clothing,Shoes,1,3789.59,0,Wallet,4.0,3.0,0,Mobile,0.0,3789.59
TXN010087,CUST00966,2026-04-01,Home,Appliance,1,10908.15,0,Credit Card,4.0,5.0,0,Mobile,0.0,10908.15
TXN003213,CUST01143,2026-05-16,Clothing,Jeans,1,2037.23,0,Credit Card,3.0,5.0,0,Mobile,0.0,2037.23
TXN007753,CUST01064,2026-03-25,Home,Furniture,1,7794.14,0,Debit Card,4.0,4.0,0,Desktop,0.0,7794.14
TXN003625,CUST01309,2026-05-17,Home,Kitchenware,1,21622.16,0,Debit Card,4.0,4.0,0,Mobile,0.0,21622.16
TXN014997,CUST01941,2026-01-18,Clothing,Shoes,1,3562.71,0,Wallet,2.0,5.0,0,Desktop,0.0,3562.71
TXN005545,CUST01815,2026-05-07,Clothing,Jeans,1,939.66,0,UPI,1.0,4.0,0,Mobile,0.0,939.66
TXN012385,CUST00998,2026-01-25,Clothing,Jeans,1,2450.42,0,Credit Card,3.0,5.0,0,Mobile,0.0,2450.42
TXN007292,CUST00020,2026-06-16,Electronics,Tablet,2,10105.77,0,Debit Card,2.0,5.0,0,Mobile,0.0,20211.54
TXN002687,CUST00584,2026-04-07,Clothing,Dress,1,3230.29,0,Debit Card,2.0,3.0,0,Desktop,0.0,3230.29
TXN008718,CUST00203,2026-06-25,Clothing,T-Shirt,1,1443.07,0,Credit Card,2.0,4.0,0,Mobile,0.0,1443.07
TXN002228,CUST00156,2026-03-10,Home,Bedding,1,5622.4,5,Debit Card,5.0,4.0,0,Tablet,281.12,5341.28
TXN011404,CUST01893,2026-05-17,Clothing,Jeans,3,3715.88,0,Credit Card,4.0,5.0,0,Desktop,0.0,11147.64
TXN009142,CUST01095,2026-03-24,Home,Decor,1,16759.02,0,Debit Card,2.0,4.0,0,Desktop,0.0,16759.02
TXN012421,CUST00113,2026-03-12,Clothing,Jacket,1,1212.73,0,Credit Card,2.0,3.0,0,Desktop,0.0,1212.73
TXN007603,CUST01128,2026-05-07,Electronics,Tablet,1,46463.32,0,Credit Card,4.0,5.0,0,Mobile,0.0,46463.32
TXN001777,CUST00395,2026-06-03,Electronics,Laptop,1,50038.3,0,Wallet,5.0,5.0,0,Mobile,0.0,50038.3
TXN014389,CUST00129,2026-03-28,Electronics,Smartphone,1,59938.91,10,Credit Card,3.0,5.0,0,Mobile,5993.89,53945.02
TXN005282,CUST01252,2026-03-17,Electronics,Smartwatch,1,67096.35,0,Wallet,4.0,5.0,1,Tablet,0.0,67096.35
TXN009315,CUST00151,2026-03-28,Home,Bedding,2,24597.34,0,Debit Card,3.0,5.0,0,Mobile,0.0,49194.68
TXN009116,CUST00730,2026-03-31,Clothing,Jeans,2,3637.53,0,Credit Card,4.0,5.0,0,Mobile,0.0,7275.06
TXN000965,CUST00005,2026-02-06,Clothing,Jacket,2,1264.47,0,Debit Card,2.0,4.0,0,Desktop,0.0,2528.94
TXN006677,CUST00251,2026-03-18,Home,Decor,2,7326.76,0,Wallet,3.0,2.0,0,Mobile,0.0,14653.52
TXN002790,CUST01864,2026-06-27,Home,Furniture,1,20300.28,0,UPI,3.0,5.0,0,Desktop,0.0,20300.28
TXN005703,CUST01341,2026-02-09,Clothing,Jeans,1,2902.72,0,Debit Card,4.0,4.0,0,Desktop,0.0,2902.72
TXN011680,CUST01858,2026-04-05,Clothing,Jacket,2,1706.08,0,Credit Card,2.0,5.0,0,Desktop,0.0,3412.16
TXN014399,CUST00194,2026-04-25,Electronics,Headphones,1,21205.27,0,Wallet,1.0,5.0,0,Mobile,0.0,21205.27
TXN002811,CUST00459,2026-04-30,Clothing,Dress,2,2300.55,0,Credit Card,3.0,4.0,0,Desktop,0.0,4601.1
TXN007636,CUST00462,2026-05-12,Clothing,T-Shirt,1,3806.42,0,UPI,2.0,5.0,0,Mobile,0.0,3806.42
TXN011361,CUST01733,2026-05-09,Electronics,Smartphone,1,13845.53,5,Debit Card,2.0,3.0,0,Mobile,692.28,13153.25
TXN010415,CUST01505,2026-01-14,Clothing,Jacket,1,2758.84,0,Credit Card,4.0,4.0,0,Desktop,0.0,2758.84
TXN002283,CUST00715,2026-04-03,Clothing,Shoes,3,2236.12,0,Credit Card,3.0,2.0,0,Desktop,0.0,6708.36
TXN010692,CUST01003,2026-02-03,Clothing,Jeans,1,3838.56,0,UPI,2.0,5.0,0,Mobile,0.0,3838.56
TXN012641,CUST00505,2026-02-03,Home,Kitchenware,1,24249.51,0,Debit Card,1.0,5.0,0,Mobile,0.0,24249.51
TXN005487,CUST00310,2026-06-02,Home,Appliance,1,19172.05,20,Debit Card,2.0,5.0,0,Tablet,3834.41,15337.64
TXN002513,CUST00425,2026-02-11,Clothing,Dress,1,1373.57,0,Wallet,2.0,4.0,0,Mobile,0.0,1373.57
TXN004056,CUST01416,2026-05-22,Home,Kitchenware,1,4972.12,0,Wallet,2.0,5.0,0,Desktop,0.0,4972.12
TXN001439,CUST01883,2026-04-16,Home,Decor,1,18516.31,0,Wallet,1.0,5.0,0,Mobile,0.0,18516.31
TXN009435,CUST00633,2026-01-22,Clothing,T-Shirt,3,917.1,0,UPI,3.0,4.0,0,Desktop,0.0,2751.3
TXN010701,CUST01986,2026-04-08,Electronics,Tablet,1,58831.99,20,Debit Card,2.0,5.0,0,Desktop,11766.4,47065.59
TXN001988,CUST00823,2026-01-06,Clothing,Jacket,1,4483.37,5,Debit Card,4.0,4.0,0,Mobile,224.17,4259.2
TXN008831,CUST00699,2026-03-03,Clothing,Jeans,1,3628.06,0,Wallet,2.0,5.0,0,Desktop,0.0,3628.06
TXN013824,CUST01063,2026-02-23,Home,Appliance,1,12427.53,0,UPI,3.0,5.0,0,Mobile,0.0,12427.53
TXN008461,CUST01339,2026-04-06,Clothing,Dress,1,6110.57,0,Debit Card,1.0,5.0,0,Mobile,0.0,6110.57
TXN003867,CUST00618,2026-01-15,Electronics,Smartwatch,1,50523.85,5,Wallet,3.0,5.0,0,Desktop,2526.19,47997.66
